hotel,price,score,avg_review,reviews_count,image_links,hotel_url,popular_facilities,city,country,description
City Center Mödling,US$44,"8,2",Muy bien,4,https://cf.bstatic.com/xdata/images/hotel/max1024x768/514746508.webp?k=255e2f9ffdb24ea6e342f3f6532ab580d4c299507d89d7ee67d233bb3ae376f4&o=,https://www.booking.com/hotel/at/city-center-modling.es.html?aid=2410095,"Inglés, WiFi gratis, Prohibido fumar en todo el alojamiento, Baño privado, Alemán",Modling,Austria,"City Center Mödling se encuentra en Mödling, a 12 km de Jardín Spa y a 12 km de Casino Baden, y ofrece alojamiento con wifi gratis.

Termas romanas está a 12 km del alojamiento, y Schönbrunner Gardens está a 14 km. El aeropuerto más cercano (Aeropuerto internacional de Viena) está a 25 km del alojamiento."
Hotel Babenbergerhof,US$109,"8,7",Fabuloso,272,https://cf.bstatic.com/xdata/images/hotel/max1024x768/105941388.webp?k=9f95e76c6fbb0b77d0b39d9cc41e23574a665e4cdba248586b4a8e822a6b5f5f&o=,https://www.booking.com/hotel/at/babenbergerhof-modling.es.html?aid=2410095,"Radio, Sauna, Inglés, Terraza, Restaurante, Teléfono, Servicio de lavandería, Menú para niños, Zona TV / salón de uso compartido, Bar, Guardaequipaje, Secador de pelo, Baño privado, Desayuno fabuloso, Aire acondicionado, TV de pantalla plana, Reproductor de CD, Ciclismo, Papel higiénico, Extintores, Ascensor, Hipoalergénico, Adaptado personas de movilidad reducida, Vistas a la ciudad, Perchero, Alemán, Ropa de cama, Suelo de madera o parquet, Senderismo, Llave de acceso, Habitaciones hipoalergénicas, WC, Canales por cable, Calefacción, Artículos de aseo gratis, Minibar, Plancha para ropa, Servicio de habitaciones, Zona de fumadores, WiFi gratis, Armario, Jardín, Parking gratis, Habitaciones sin humo, Toallas, Estación de carga de vehículos eléctricos, Reproductor de DVD, Terraza / solárium, Escritorio, Servicio de despertador, Ventilador",Modling,Austria,"Hotel Babenbergerhof se encuentra en Mödling, a 11 km de Jardín Spa, y ofrece alojamiento con jardín, parking privado gratis, salón de uso común y terraza. El alojamiento cuenta con restaurante y también tiene bar y sauna. Las habitaciones tienen aire acondicionado, vistas a la ciudad, armario y wifi gratis.

En el hotel, cada habitación incluye escritorio, TV de pantalla plana, baño privado, ropa de cama y toallas. Las habitaciones del alojamiento están equipadas con artículos de aseo gratuitos y reproductor de CD.

El desayuno está disponible todos los días e incluye opciones buffet, continentales o italianas.

La clientela puede practicar actividades en Mödling y alrededores, como senderismo y ciclismo.

Casino Baden está a 11 km del alojamiento, y Termas romanas está a 11 km. El aeropuerto más cercano (Aeropuerto internacional de Viena) está a 25 km del alojamiento."
Phoenix7,US$92,"6,9",Puntuación,1.159,https://cf.bstatic.com/xdata/images/hotel/max1024x768/445805569.webp?k=0f21c8bad0b553750fbf4081050b5000e700d951bde373fc322a09c4f27f3583&o=,https://www.booking.com/hotel/at/phoenix7.es.html?aid=2410095,"Alarma de seguridad, Zona TV / salón de uso compartido, Bar, Servicio de limpieza diario, Papel higiénico, Cámaras de seguridad en las zonas comunitarias, Ascensor, Zona de juegos interior, Servicio de traslado, WC elevado, Servicio de planchado, Zapatillas, Información turística, Fax / fotocopiadora, Armario, Habitaciones sin humo, Cámaras de seguridad fuera del alojamiento, Parking adaptado para personas de movilidad reducida, Restaurante, Menú para niños, Habitaciones insonorizadas, Registro de entrada / salida privado, Baño privado, WC con barras de apoyo, Servicio de conserjería, Extintores, Registro de entrada y salida exprés, Adaptado personas de movilidad reducida, Vistas a la ciudad, Chino, Alemán, Plancha para pantalones, Sala de juegos, Insonorización, Servicio de habitaciones, Parking gratis, Detectores de humo, Terraza / solárium, Servicio de despertador, Máquina expendedora (aperitivos), Inglés, Parking en un garaje, Zona de juegos para niños, Enchufe cerca de la cama, Guardaequipaje, Secador de pelo, Vino / champán, Aire acondicionado, Fruta, Buffet para niños, Habitaciones familiares, Ropa de cama, Mobiliario exterior, Artículos de aseo gratis, Vistas, Toallas, WC, Escritorio, Radio, Terraza, Teléfono, Equipamiento de juegos para exterior, Canales vía satélite, TV de pantalla plana, Adaptado para sillas de ruedas, Utensilios de planchado, Toda la unidad accesible en silla de ruedas, Ducha, Perchero, Suelo de madera o parquet, Cuerda de emergencia en el baño, Servicio de limpieza en seco, Menús para dietas especiales (bajo petición), Proporciona factura, Calefacción, Acceso a pisos superiores en ascensor, Buen desayuno, Zona de fumadores, WiFi gratis, Estación de carga de vehículos eléctricos, Desayuno en la habitación, Máquina expendedora (bebidas)",Modling,Austria,"Este moderno hotel de estilo asiático, situado a solo 2 minutos a pie de la estación de tren de Mödling, alberga un restaurante asiático y ofrece conexión Wi-Fi gratuita. Todas las habitaciones cuentan con balcón y TV de pantalla plana vía satélite.

Las habitaciones del Phoenix7 están decoradas en colores vivos y tienen el suelo de madera. Disponen de hervidor de agua eléctrico y baño con albornoces, zapatillas y secador de pelo.

El restaurante sirve platos chinos y japoneses a la carta o en buffet. También hay una amplia zona de comedor al aire libre y un bar.

El Hotel Phoenix7, que proporciona aparcamiento gratuito en garaje, está a solo 5 minutos de la salida de Mödling de la autopista A2."
City-Hotel Mödling,US$119,"8,7",Fabuloso,197,https://cf.bstatic.com/xdata/images/hotel/max1024x768/49789545.webp?k=af328fbe8cf23fc6fb849dd73632e0de479f90a0dac5f7b3f095867e00f141ea&o=,https://www.booking.com/hotel/at/city-mapdling.es.html?aid=2410095,"Juegos de mesa / puzles, Servicio de limpieza diario, Papel higiénico, Ascensor, Hipoalergénico, Servicio de traslado, Supermercado pequeño en el alojamiento, Servicio de planchado, Zapatillas, Senderismo, Información turística, Francés, Fax / fotocopiadora, Albornoz, Armario, Habitaciones sin humo, Sofá, Tours en bici, Servicio de lavandería, Habitaciones insonorizadas, Baño privado, Ciclismo, Extintores, Registro de entrada y salida exprés, Adaptado personas de movilidad reducida, Bañera o ducha, Alemán, Peluquería / salón de belleza, Cafetera, Habitaciones hipoalergénicas, Zona de comedor, Insonorización, Traslado aeropuerto, Minibar, Detectores de humo, Vistas a un patio interior, Servicio de despertador, Inglés, Servicio de despertador / alarma, Enchufe cerca de la cama, Guardaequipaje, Secador de pelo, Tour o clase sobre cultura local, Vino / champán, Aire acondicionado, Almuerzos para llevar, Buffet para niños, Habitaciones familiares, Ropa de cama, Prohibido fumar en todo el alojamiento, Equitación, Artículos de aseo gratis, Hervidor eléctrico, Tetera / cafetera, Toallas, TV, WC, Escritorio, Zona de estar, Radio, Teléfono, Alquiler de bicicletas, TV de pantalla plana, Caja fuerte, Ducha, Suelo de madera o parquet, Tarjeta de acceso, Parking en la calle, Servicio de limpieza en seco, Menús para dietas especiales (bajo petición), Canales por cable, Tours a pie, Proporciona factura, Calefacción, Acceso a pisos superiores en ascensor, Tetera/cafetera en todas las habitaciones, Parking, WiFi gratis, Desayuno en la habitación, Muy buen desayuno",Modling,Austria,"El City-Hotel Mödling es un establecimiento de gestión familiar situado en una zona tranquila, a solo 50 meters de la estación de tren de Mödling y a 20 minutos en coche del centro de Viena. Ofrece habitaciones con aire acondicionado, minibar y TV de pantalla plana. Todas las habitaciones tienen baño y aseo independiente. Hay conexión Wi-Fi gratuita.

Todas las mañanas se sirve un desayuno buffet con especialidades regionales en el jardín de invierno.

El aeropuerto de Viena está a 20 minutos en coche. Se ofrece servicio de enlace con el aeropuerto por un pequeño suplemento. Para las llegadas más tarde de lo habitual hay una caja fuerte en la puerta de entrada.

En los alrededores hay varios campos de golf. En los bosques de Viena y los viñedos se puede practicar senderismo, ciclismo y marcha nórdica. El centro de ocio de Mödling está a 5 minutos a pie y cuenta con piscinas cubiertas y al aire libre y un gimnasio."
Klosterappartment,US$111,"6,9",Puntuación,27,https://cf.bstatic.com/xdata/images/hotel/max1024x768/448049759.webp?k=ee3fb642018c028d5a7a165effbc3f6ddeb8622d3dcef9b3e6411b0957862b9e&o=,https://www.booking.com/hotel/at/klosterappartment.es.html?aid=2410095,"TV de pantalla plana, Calefacción, Cocina, Inglés, WiFi gratis, Prohibido fumar en todo el alojamiento, Baño privado, Habitaciones familiares, Alemán",Modling,Austria,"Klosterappartment se encuentra en Mödling, a 11 km de Casino Baden, a 12 km de Termas romanas y a 14 km de Schönbrunner Gardens. El alojamiento está a 11 km de Jardín Spa y dispone de wifi gratis en todo el alojamiento.

El apartamento de 1 dormitorio cuenta con sala de estar con TV de pantalla plana, cocina totalmente equipada y 1 baño.

Estación Central de Viena está a 16 km del alojamiento, y Palacio de Schönbrunn está a 17 km. El aeropuerto más cercano (Aeropuerto internacional de Viena) está a 25 km del alojamiento."
Self-Check-In Hotel Adlon,US$58,"6,3",Puntuación,925,https://cf.bstatic.com/xdata/images/hotel/max1024x768/470317902.webp?k=36fa8a0308336326636049a1d5b1e4de4fe0333dbaac0ea62af66b7a680e944d&o=,https://www.booking.com/hotel/at/adlon-wien.es.html?aid=2410095,"Inglés, Terraza, Recepción 24 horas, Registro de entrada / salida privado, Secador de pelo, Baño privado, Papel higiénico, Extintores, Ascensor, Suelo de moqueta, Ducha, Perchero, Alemán, Ropa de cama, Calefacción, Artículos de aseo gratis, Zona de fumadores, WiFi gratis, Armario, Toallas, Detectores de humo, WC, Escritorio",Modling,Austria,"Self-Check-In Hotel Adlon es un alojamiento de 3 estrellas situado en Viena, a 8 min a pie de Prater de Viena y a 1,5 km de Recinto ferial Messe Wien. El alojamiento está a 8 min a pie de Casa de Arte de Viena - Hundertwasserhouse, a 1,8 km de Catedral de San Esteban y a 2,6 km de Iglesia católica de San Pedro. El hotel dispone de terraza, recepción 24 horas y wifi gratis.

En el hotel, todas las habitaciones están equipadas con escritorio. Cada habitación dispone de baño privado con ducha, artículos de aseo gratuitos y secador de pelo. En Self-Check-In Hotel Adlon, las habitaciones están equipadas con ropa de cama y toallas.

Casa de la Música está a 2,6 km del alojamiento, y Museo Albertina está a 3,2 km. El aeropuerto (Aeropuerto internacional de Viena) está a 18 km."
Servus at Naschmarkt,US$105,"7,9",Bien,45,https://cf.bstatic.com/xdata/images/hotel/max1024x768/350252451.webp?k=fdffa8eb30853685bd10cd2262a46e4231012559f0557f6cf0bc825be92c08a2&o=,https://www.booking.com/hotel/at/servus-at-naschmarkt.es.html?aid=2410095,"Fogones, Inglés, Horno, Enchufe cerca de la cama, Secador de pelo, Baño privado, TV de pantalla plana, Apartamento privado en edificio, Cocina, Papel higiénico, Extintores, Registro de entrada y salida exprés, Vistas al jardín, Suelo de moqueta, Perchero, Alemán, Ropa de cama, Detector de monóxido de carbono, Cafetera, Vistas a un patio interior, Prohibido fumar en todo el alojamiento, Nevera, Lavadora, Proporciona factura, Calefacción, Tetera / cafetera, Hervidor eléctrico, Plancha para ropa, Servicio de streaming (como Netflix), WiFi gratis, Toallas, Detectores de humo, Sofá, WC, Sofá cama, Escritorio",Modling,Austria,"Servus at Naschmarkt se encuentra en el barrio de 06. Mariahilf, en Viena, cerca de Ópera Estatal de Viena. Tiene wifi gratis y lavadora. El alojamiento ofrece vistas al jardín y está a 16 min a pie de Museo Albertina y a 1,4 km de Sala de conciertos Musikverein.

El apartamento de 1 dormitorio dispone de sala de estar con TV de pantalla plana, cocina totalmente equipada con nevera y horno, y 1 baño con secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Iglesia de San Carlos Borromeo, Museo Leopold y Museo de Historia Natural. El aeropuerto (Aeropuerto internacional de Viena) está a 19 km."
Saralo Apartments 1050,US$87,"7,9",Bien,328,https://cf.bstatic.com/xdata/images/hotel/max1024x768/235910889.webp?k=1d665b9ae4937b366fad80f1b5ccbe7b482688c3d3c84a5e3941312248d60cbe&o=,https://www.booking.com/hotel/at/saralo-apartments-1050.es.html?aid=2410095,"Parking en el alojamiento, Fogones, Inglés, Enchufe cerca de la cama, Utensilios de cocina, Zona de cocina, Baño privado, TV de pantalla plana, Papel higiénico, Utensilios de planchado, Hipoalergénico, Caja fuerte, Ducha, Bañera o ducha, Perchero, Alemán, Ropa de cama, Parking en la calle, Mesa de comedor, Nevera, Suelo de baldosa / mármol, Prohibido fumar en todo el alojamiento, Ventilador, Habitaciones comunicadas disponibles, Proporciona factura, Calefacción, Hervidor eléctrico, Entrada privada, Plancha para ropa, WiFi gratis, Armario, Toallas, Habitaciones sin humo, TV, Sofá, WC, Sofá cama, Zona de estar",Modling,Austria,"Saralo Apartments 1050 está en Viena, a 18 min a pie de Estación de tren Westbahnhof y a 2,9 km de Ópera Estatal de Viena, y ofrece alojamiento con wifi gratis y zona de estar.

Todas las unidades disponen de suelo de baldosa y cuentan con TV de pantalla plana, caja fuerte, zona de cocina equipada con nevera y baño privado con ducha. También hay fogones y hervidor.

Estadio Wiener Stadthalle está a 3,1 km del alojamiento, y Estación Central de Viena está a 3,2 km. El aeropuerto (Aeropuerto internacional de Viena) está a 21 km."
Kunsthaus Apartments,US$94,"7,7",Bien,2.106,https://cf.bstatic.com/xdata/images/hotel/max1024x768/11446455.webp?k=49e70550ae8e3b958036cb8a5cd33c280b5354dc4adf5e4600c58781efb66303&o=,https://www.booking.com/hotel/at/alga-appartements.es.html?aid=2410095,"Fogones, Inglés, Español, Horno, Utensilios de cocina, Zona de cocina, Enchufe cerca de la cama, Guardaequipaje, Secador de pelo, Baño privado, Trona, Serbio, Apartamento privado en edificio, Cocina, Papel higiénico, Cámaras de seguridad en las zonas comunitarias, Utensilios de planchado, Tostadora, Registro de entrada y salida exprés, Croata, Bañera o ducha, Habitaciones familiares, Perchero, Alemán, Ropa de cama, Italiano, Productos de limpieza, Llave de acceso, Cafetera, Microondas, Francés, Mesa de comedor, Nevera, Prohibido fumar en todo el alojamiento, Canales por cable, Proporciona factura, Calefacción, Terraza / solárium, Hervidor eléctrico, Plancha para ropa, Vistas, WiFi gratis, Armario, Toallas, Habitaciones sin humo, TV, Cámaras de seguridad fuera del alojamiento, Sofá, Detectores de humo, WC, Sofá cama, Turco, Ventilador",Modling,Austria,"El elegante establecimiento Kunsthaus Apartments ocupa un edificio histórico de techos altos situado junto a la Kunsthaus y el Museo Hundertwasser de Viena. Ofrece vistas al canal Donaukanal y a la fachada original de la Kunsthaus.

Los apartamentos del Kunsthaus cuentan con una selección de muebles antiguos y una cocina totalmente equipada con lavavajillas y microondas. El establecimiento proporciona WiFi gratuita y calefacción radiante. La mayoría de los alojamientos son accesibles mediante ascensor.

Frente al edificio hay una parada de autobús turístico. El establecimiento está a 2 minutos a pie de la línea 1 de tranvía, que permite llegar en 5 minutos a la famosa avenida vienesa Ringstraße y a la zona de ocio de Prater. La estación de tren de la línea CAT (city airport train) se encuentra a 10 minutos a pie.

En las inmediaciones hay supermercados, restaurantes, una panadería, un banco y una oficina de correos."
City centre apartment,US$48,"6,0",Puntuación,157,https://cf.bstatic.com/xdata/images/hotel/max1024x768/409576151.webp?k=b7eab06b879e77297e7828c224035c8d51b12c43d94cc975cc486b60e9af05da&o=,https://www.booking.com/hotel/at/city-centre-apartment-wien.es.html?aid=2410095,"Calefacción, Artículos de aseo gratis, Hervidor eléctrico, Acceso a pisos superiores en ascensor, Inglés, Papel higiénico, WiFi gratis, Prohibido fumar en todo el alojamiento, Toallas, Habitaciones sin humo, Cocina compartida, Registro de entrada / salida privado, Secador de pelo, Escritorio, Alemán, Baño compartido, Ropa de cama",Modling,Austria,"City centre apartment se encuentra en el centro de Viena, a 8 min a pie de Catedral de San Esteban y a 600 metros de Iglesia católica de San Pedro, y ofrece alojamiento con wifi gratis.

Cerca del alojamiento hay puntos de interés como Jardines Volksgarten de Viena, Palacio Imperial de Hofburg y Tesoro Imperial de Viena. El aeropuerto más cercano (Aeropuerto internacional de Viena) está a 19 km del alojamiento."
